"","Astro","Micro","Endo","Oligo","OPC","Inh","Exc"
"cg17351327",0.9375,1,0.928571428571429,0,0,0.964114832535885,0.977987421383648
"cg15110396",0,1,1,0.032258064516129,0.142857142857143,0.972704714640198,0.99113475177305
"cg20384240",0.85,1,1,0,0.857142857142857,0.973300970873786,0.989147286821705
"cg09322534",0.125,0.857142857142857,0,0,0.714285714285714,0.977186311787072,0.989261744966443
"cg24598190",0.318181818181818,0.888888888888889,1,0,0.0909090909090909,0.969147005444646,0.988778054862843
"cg01037496",1,1,1,0,0,0.970387243735763,0.976011994002999
"cg15048666",1,0.8,0.833333333333333,0,1,0.976133651551313,0.988673139158576
"cg07339464",0.909090909090909,1,1,0,1,0.982517482517482,0.995391705069124
"cg10961414",0.916666666666667,1,1,0,0.75,0.959427207637232,0.991961414790997
"cg24030920",0.933333333333333,0.666666666666667,1,0,0,0.977207977207977,0.98348623853211
"cg27240008",1,1,1,0,1,0.974522292993631,0.99554234769688
"cg00109344",1,0.666666666666667,0,0.037037037037037,1,0.980337078651685,0.982046678635548
"cg04891802",1,1,1,0,0,0.981132075471698,0.984472049689441
"cg13470112",0.76271186440678,0.928571428571429,0.90625,0.0615384615384615,0.458333333333333,0.657579787234043,0.888102609464839
"cg05548067",1,1,1,0.0384615384615385,0.555555555555556,0.984375,0.977544910179641
"cg06943029",0.777777777777778,0.7,0.428571428571429,0.0357142857142857,0.363636363636364,0.988023952095808,0.979565772669221
"cg14845268",0.96,1,1,0.04,1,0.981927710843373,0.978386167146974
"cg04148566",1,1,1,0.0769230769230769,0.777777777777778,0.98014888337469,0.987860394537178
"cg10656633",0.8125,0.5,0.9,0,0.75,0.994936708860759,0.995184590690209
"cg23589993",0.846153846153846,0.5,0.928571428571429,0.0344827586206897,0.666666666666667,0.976897689768977,0.971861471861472
"cg01246266",0.916666666666667,0,0,0,0.636363636363636,0.974811083123426,0.970149253731343
"cg02514895",0.916666666666667,0.875,0.7,0,0.5,0.95933014354067,0.988976377952756
"cg25024515",0.923076923076923,1,1,0,0,0.958932238193018,0.966759002770083
"cg21330553",1,0.5,0.444444444444444,0,0.692307692307692,0.970521541950113,0.972337482710927
"cg20955693",0.954545454545455,0.8,1,0,0.571428571428571,0.971553610503282,0.956406869220608
"cg16383005",0.923076923076923,0.875,0.777777777777778,0,1,0.972644376899696,0.970204841713222
"cg02086877",0.571428571428571,0.8,0.666666666666667,0,1,0.997191011235955,0.972277227722772
"cg14424121",0.923076923076923,0.875,1,0.04,0.923076923076923,0.985148514851485,0.978328173374613
"cg24656269",0.933333333333333,1,1,0,0,0.91264367816092,0.974647887323944
"cg15142116",0.0714285714285714,0.333333333333333,1,0,0.166666666666667,0.928571428571429,0.970394736842105
"cg01634032",0.875,0.833333333333333,0.666666666666667,0,0,0.971563981042654,0.986899563318777
"cg24625199",1,0.666666666666667,0.888888888888889,0,1,0.976377952755906,0.992467043314501
"cg26581964",0.941176470588235,0.875,0.916666666666667,0,0.666666666666667,0.970443349753695,0.98310291858679
"cg02373664",0.869565217391304,0.777777777777778,0.833333333333333,0,0.285714285714286,0.98471615720524,0.985333333333333
"cg00212774",0.375,1,0.75,0,0,0.975675675675676,0.97979797979798
"cg07201717",0.875,0,0,0,0.666666666666667,0.973045822102426,0.986460348162476
"cg24576518",1,0.333333333333333,0.4,0,0.875,0.98068669527897,0.976435935198822
"cg06026687",0.956521739130435,0.875,0.923076923076923,0,0.416666666666667,0.968680089485459,0.967048710601719
"cg06252055",0.352941176470588,0.75,0.888888888888889,0,0.916666666666667,0.970387243735763,0.992503748125937
"cg07180962",0.846153846153846,1,1,0,0.5,0.970649895178197,0.984507042253521
"cg12347442",1,1,0.222222222222222,0,0.6,0.978971962616822,0.963855421686747
"cg20957179",0.645161290322581,0.692307692307692,0.888888888888889,0.166666666666667,0.842105263157895,0.953525641025641,0.982862903225806
"cg22074083",0.666666666666667,0.333333333333333,0.941176470588235,0,0.5,0.967171717171717,0.987730061349693
"cg04152689",1,0.8,0.428571428571429,0,0.625,0.985221674876847,0.98695652173913
"cg25134872",0.941176470588235,0.857142857142857,1,0,0.2,0.982673267326733,0.983679525222552
"cg14946295",1,0,1,0,0.833333333333333,0.980830670926518,0.985989492119089
"cg23093741",1,1,1,0.0454545454545455,1,0.993630573248408,0.980689655172414
"cg18107231",0.666666666666667,1,0.5,0,0,0.967581047381546,0.966273187183811
"cg25136510",0.655172413793103,0.857142857142857,0.823529411764706,0,0,0.892405063291139,0.946428571428571
"cg12867763",1,0.9,0.928571428571429,0.137931034482759,1,0.990314769975787,0.9744
"cg15367285",1,1,0.928571428571429,0,0,0.962882096069869,0.977707006369427
"cg21375027",0.882352941176471,0.4,1,0,1,0.961883408071749,0.968888888888889
"cg12875209",0.954545454545455,0.714285714285714,0.909090909090909,0.0416666666666667,1,0.969162995594714,0.986263736263736
"cg15061245",0.96,0.9,0.75,0,0.9,0.957820738137083,0.965027322404372
"cg18157301",0.380952380952381,0,0.5,0,0,0.941532258064516,0.959610027855153
"cg03148693",0.647058823529412,0.857142857142857,1,0,0,0.973753280839895,0.978333333333333
"cg05323147",0.727272727272727,0.5,1,0,0.5,0.92289156626506,0.974747474747475
"cg09400701",1,1,1,0,0.333333333333333,0.979591836734694,0.981029810298103
"cg08216684",1,0.8,1,0,1,0.953727506426735,0.947289156626506
"cg20152052",0.142857142857143,0.333333333333333,0.875,0,0,0.969309462915601,0.984802431610942
"cg17663860",0.909090909090909,0.777777777777778,0.857142857142857,0.0416666666666667,0.923076923076923,0.976793248945148,0.98273381294964
"cg00837086",0.342857142857143,0.4,0.4,0,0.0526315789473684,0.813876651982379,0.95
"cg14826331",0.842105263157895,0.888888888888889,0.947368421052632,0,0.142857142857143,0.950191570881226,0.965174129353234
"cg16983361",1,1,1,0.115384615384615,1,0.966921119592875,0.990625
"cg16209602",0.705882352941177,0.7,0.7,0,0.166666666666667,0.964730290456432,0.977477477477477
"cg19305604",0.846153846153846,0.909090909090909,0.857142857142857,0,0,0.947826086956522,0.962678375411636
"cg26940620",1,1,1,0,0,0.990521327014218,0.9824
"cg06550183",1,1,1,0,1,0.984810126582279,0.991438356164384
"cg20575762",0.823529411764706,1,0.833333333333333,0.0416666666666667,0.666666666666667,0.988950276243094,0.97962962962963
"cg01136942",1,0.615384615384615,0.5,0,1,0.971370143149284,0.968992248062015
"cg01758844",0.875,1,1,0.0384615384615385,1,0.974293059125964,0.962585034013605
"cg17093539",0.85,1,0.166666666666667,0,0,0.978723404255319,0.975857687420585
"cg04969657",1,0.125,1,0,0.818181818181818,0.9749430523918,0.988958990536278
"cg01204939",1,1,0.714285714285714,0,0.875,0.976377952755906,0.977207977207977
"cg03593481",1,1,1,0,0.142857142857143,0.943333333333333,0.993603411513859
"cg00638797",0.96551724137931,0.625,1,1,0.888888888888889,0.0444015444015444,0.029040404040404
"cg06211172",0.8,1,1,0,0,0.988857938718663,0.99294532627866
"cg23224881",0.75,0.818181818181818,0.928571428571429,0,0,0.940758293838863,0.97677793904209
"cg05593618",0.714285714285714,1,1,0.0416666666666667,0.285714285714286,0.971111111111111,0.984195402298851
"cg01606057",0,0,0.444444444444444,0,0,0.985257985257985,0.986587183308495
"cg15060660",1,1,0.75,0,1,0.972451790633609,0.960481099656357
"cg16534211",0.894736842105263,1,1,0,0.5,0.982494529540481,0.978290366350068
"cg05003278",1,0.8,0.75,0,0.75,0.980337078651685,0.975609756097561
"cg15678380",0.95,1,1,0,1,0.975824175824176,0.993016759776536
"cg21322241",0.8,0.857142857142857,1,0,1,0.978540772532189,0.989660265878877
"cg15972734",0.952380952380952,0.8,0.941176470588235,0,0.0666666666666667,0.988826815642458,0.988650693568726
"cg14517940",1,0.333333333333333,1,0.08,0.875,0.973474801061008,0.988054607508532
"cg04938384",0.4,1,1,0,0.454545454545455,0.973190348525469,0.990697674418605
"cg02362017",0.952380952380952,1,1,0,0,0.977064220183486,0.983308042488619
"cg02731554",1,1,1,0.476190476190476,0,0.972602739726027,0.980582524271845
"cg20393901",1,0.5,1,0,0,0.995901639344262,0.991239048811014
"cg12742199",0.9,1,0.8,0.166666666666667,0,0.977116704805492,0.982312925170068
"cg24066856",1,1,0.214285714285714,0.176470588235294,0,0.982832618025751,0.92722371967655
"cg22657730",0.0476190476190476,0.5,1,0,0,0.974248927038627,0.975609756097561
"cg26475933",0.8,0.875,0.956521739130435,0.441860465116279,0,0.964172813487882,0.988786279683377
"cg20937029",0.823529411764706,1,1,0.0833333333333333,0,0.975391498881432,0.983471074380165
"cg09875150",1,1,0.933333333333333,1,0.0526315789473684,0.962732919254658,0.964835164835165
"cg15612257",0.105263157894737,0.833333333333333,0.5,0.260869565217391,0,0.975786924939467,0.976671850699845
"cg24616382",1,0,1,0.833333333333333,0,0.988721804511278,0.97279792746114
"cg22646227",0.333333333333333,0.777777777777778,0.6,0.166666666666667,0,0.967836257309941,0.976782752902156
"cg07879706",1,1,0.909090909090909,0.352941176470588,0,0.936619718309859,0.988543371522095
"cg20809861",0.9,0.8,0.5,0.0434782608695652,0,0.971252566735113,0.987012987012987
"cg10415209",0.928571428571429,0.636363636363636,0.625,0.0769230769230769,0,0.993318485523385,0.972640218878249
"cg23468045",0.32,0.888888888888889,0.857142857142857,0.263157894736842,0.173913043478261,0.984210526315789,0.981524249422633
"cg07841059",0.0416666666666667,1,1,0.153846153846154,0,0.972636815920398,0.990668740279938
"cg27396197",0,0.333333333333333,0,0.285714285714286,0,0.981351981351981,0.985250737463127
"cg19487905",0,0.857142857142857,1,0,0,0.937354988399072,0.978932584269663
"cg06067953",0.8,1,0.875,0,0,0.979166666666667,0.956028368794326
"cg07055397",0.833333333333333,0.833333333333333,1,0,0.0588235294117647,0.984520123839009,0.994464944649446
"cg20693126",0,0.8,1,0,0,0.987684729064039,0.99660441426146
"cg10948630",0,1,1,0,0,0.952577319587629,0.978056426332288
"cg20157997",1,1,0.266666666666667,0.117647058823529,0,0.97907949790795,0.93135935397039
"cg16421653",0.75,1,1,0.1,0,0.983914209115281,0.977815699658703
"cg04009660",0.5,0.333333333333333,0,0.176470588235294,0,0.968109339407745,0.986666666666667
"cg06139753",0.0769230769230769,1,0.875,0,0,0.975308641975309,0.986
"cg27002303",0,1,1,0,0,0.985207100591716,0.982758620689655
"cg26902051",0.952380952380952,0.875,0.333333333333333,0.2,0,0.980932203389831,0.928286852589641
"cg02787291",0.125,1,0.454545454545455,0.368421052631579,0,0.869473684210526,0.972222222222222
"cg11965881",0.3,1,0.4,0.166666666666667,0,0.963788300835655,0.982935153583618
"cg03754098",0.8,0.6,0.909090909090909,0.0833333333333333,0,0.994334277620397,0.986940298507463
"cg13609797",0.8,1,1,0,0.0555555555555556,0.971671388101983,0.976576576576577
"cg19805450",0.0714285714285714,1,0.625,0,0,0.965034965034965,0.972357723577236
"cg08009711",0.142857142857143,0,0.5,0.590909090909091,0,0.97029702970297,0.986301369863014
"cg26941722",0.5,1,0.8,0.75,0.0625,0.981264637002342,0.980113636363636
"cg11865680",0.470588235294118,0.5,1,0.5,0.0555555555555556,0.959821428571429,0.967407407407407
"cg04581293",0.8,1,0.9,0.227272727272727,0,0.980349344978166,0.982843137254902
"cg13204893",0.636363636363636,0.8,1,0,0,0.966507177033493,0.979365079365079
"cg06194885",0.0588235294117647,1,1,0.222222222222222,0,0.959079283887468,0.972267536704731
"cg02729601",0.470588235294118,0.333333333333333,1,0,0,0.939086294416244,0.972307692307692
"cg00458322",0,0.333333333333333,0.5,0.461538461538462,0.1,0.97867298578199,0.968023255813954
"cg10779983",0.421052631578947,0.666666666666667,1,0.947368421052632,0,0.994764397905759,0.996598639455782
"cg23082424",0.666666666666667,1,0.909090909090909,0.125,0,0.961883408071749,0.972136222910217
"cg27186103",0.866666666666667,0.666666666666667,0.916666666666667,0.523809523809524,0.0714285714285714,0.988814317673378,0.993178717598909
"cg19791606",0.0714285714285714,0.555555555555556,0,0.0952380952380952,0,0.956521739130435,0.983169705469846
"cg24502347",0.5,0.888888888888889,1,0.333333333333333,0,0.913832199546485,0.974317817014446
"cg11055398",1,1,0.833333333333333,0.692307692307692,0,0.972508591065292,0.974630021141649
"cg05698563",0.846153846153846,0.666666666666667,0.3,0.133333333333333,0,0.982800982800983,0.957602339181287
"cg20679906",0.944444444444444,1,0.4,0.0769230769230769,0,0.949074074074074,0.983508245877061
"cg13335070",0.0714285714285714,0.125,1,0,0,0.954314720812183,0.979066022544283
"cg26077062",0.785714285714286,0.818181818181818,0.923076923076923,0.72,1,0.0711111111111111,0.0099626400996264
"cg01362115",0.307692307692308,1,1,0.8,0,0.948571428571429,0.976424361493124
"cg04704487",0.529411764705882,0.333333333333333,0.2,0.666666666666667,0,0.948905109489051,0.974512743628186
"cg01301282",0.333333333333333,0,0,0,0,0.953560371517028,0.980049875311721
"cg15849368",0.571428571428571,0,0.166666666666667,0.571428571428571,0.85,0.0562130177514793,0.0154738878143133
"cg09310966",1,0.285714285714286,0.875,0.583333333333333,0,0.990566037735849,0.964774951076321
"cg12712184",0.916666666666667,0.833333333333333,0.714285714285714,0,0,0.979452054794521,0.981941309255079
"cg14266088",0.666666666666667,1,0.875,0.235294117647059,0,0.982758620689655,0.979094076655052
"cg17043919",0.833333333333333,1,1,0.4,0.176470588235294,0.983505154639175,0.978260869565217
"cg11737757",0.333333333333333,0,0,0,0.05,0.975524475524476,0.978021978021978
"cg01638636",1,1,1,1,0.0769230769230769,0.98394495412844,0.982084690553746
"cg04734193",0.941176470588235,0.916666666666667,0.785714285714286,0,0.2,0.987096774193548,0.981233243967828
"cg22805341",0.125,0,0,0.0714285714285714,1,0.00497512437810945,0.00854700854700855
"cg16074405",0.933333333333333,0.888888888888889,1,0,0,0.931330472103004,0.959623149394347
"cg14797467",0.05,0.363636363636364,0.727272727272727,0.0526315789473684,0,0.960817717206133,0.989853438556934
"cg07131374",0,0.666666666666667,0.923076923076923,0.684210526315789,0.0555555555555556,0.965686274509804,0.94758064516129
"cg11749619",1,1,1,0.222222222222222,0.0666666666666667,0.955752212389381,0.990458015267176
"cg20125336",0.461538461538462,0.666666666666667,1,0.714285714285714,0,0.975336322869955,0.980654761904762
"cg16427501",0,0,0,0.25,0.0588235294117647,0.97680412371134,0.975270479134467
"cg18741958",0,1,0.8,0.380952380952381,0,0.951612903225806,0.966463414634146
"cg11177740",0.916666666666667,0.833333333333333,0.947368421052632,0.631578947368421,0,0.959427207637232,0.987012987012987
"cg17858486",0.944444444444444,1,0.888888888888889,0.6,0.0666666666666667,0.987915407854985,0.963531669865643
"cg16929775",0.181818181818182,1,1,0.75,0,0.895027624309392,0.978003384094755
"cg14219449",0.428571428571429,1,1,0.75,0.0666666666666667,0.979472140762463,0.971066907775769
"cg03596777",0,0.933333333333333,0.888888888888889,0,0,0.950471698113208,0.979669631512071
"cg13241659",0.833333333333333,1,1,0,0,0.956521739130435,0.973434535104364
"cg05595424",0.0909090909090909,0.2,0.888888888888889,0.444444444444444,0,0.938725490196078,0.956462585034014
"cg27316754",0.866666666666667,0.222222222222222,0.941176470588235,0,0,0.975609756097561,0.978134110787172
"cg00712003",0.96551724137931,0.555555555555556,1,0.384615384615385,0.125,0.970319634703196,0.986130374479889
"cg15100417",0.888888888888889,0.909090909090909,0.6,0.142857142857143,0,0.961111111111111,0.976816074188563
"cg11955290",0,0.666666666666667,0.75,0,0,0.987531172069825,0.985486211901306
"cg03459811",0,0.272727272727273,1,0,0,0.979405034324943,0.977635782747604
"cg17258299",0.75,0.8,0.555555555555556,0.277777777777778,0,0.95906432748538,0.972972972972973
"cg22699768",0.866666666666667,1,1,0.0833333333333333,0,0.965714285714286,0.972273567467652
"cg24213096",0.95,0.636363636363636,0.636363636363636,0,0,0.931623931623932,0.977464788732394
"cg10652212",1,1,0.7,0.642857142857143,0,0.869565217391304,0.963470319634703
"cg18912739",1,0.125,0.818181818181818,0,0,0.983286908077994,0.982788296041308
"cg00114928",0,0,0.166666666666667,0.416666666666667,0,0.97,0.968174204355109
"cg08985601",0.181818181818182,0.857142857142857,0.944444444444444,0,0,0.962962962962963,0.969178082191781
"cg07902581",1,0.75,0.857142857142857,0.6,0,0.980487804878049,0.984667802385009
"cg07343172",1,0.785714285714286,0.833333333333333,0.533333333333333,0,0.977401129943503,0.987158908507223
"cg07611816",1,0.8,1,0.785714285714286,0.285714285714286,0.979661016949153,0.983471074380165
"cg09418852",0.866666666666667,0.666666666666667,0.6,0,0,0.98,0.984375
"cg08939806",1,1,1,0.0625,0,0.977459016393443,0.971090670170828
"cg20637405",0.375,1,1,0,0,0.961111111111111,0.978512396694215
"cg23135546",0.166666666666667,0.8,0.166666666666667,0.0588235294117647,0,0.968531468531469,0.983402489626556
"cg11378575",0,0.5,1,0.25,0,0.966887417218543,0.947067238912732
"cg10697992",0,0.666666666666667,1,0.0666666666666667,0,0.974226804123711,0.939495798319328
"cg19908207",1,0.818181818181818,0.470588235294118,1,1,0.960199004975124,0.0420609884332282
"cg00671224",0.7,0.769230769230769,1,0.703703703703704,0.785714285714286,0.914893617021277,0.0176165803108808
"cg01079019",0.620689655172414,0.352941176470588,0.5,0.620689655172414,0.5,0.805194805194805,0.00995850622406639
"cg12417609",0.571428571428571,0.25,0,0.1875,0,0.96,0.0355113636363636
"cg10037956",0,0,0,0.0476190476190476,0,0.973856209150327,0.0725388601036269
"cg03920991",0.692307692307692,0.4,0.285714285714286,0.882352941176471,0.928571428571429,0.0237068965517241,0.980424143556281
"cg08745288",0.333333333333333,0,0.4,0.35,0.9,0.00803212851405622,0.942771084337349
"cg16012649",0.833333333333333,0,0.285714285714286,0.818181818181818,0.25,0.933194154488518,0.0077319587628866
"cg06904916",0.814814814814815,0,0.5,0.0909090909090909,0.0909090909090909,0.962226640159046,0.0529801324503311
"cg07209889",0,0.125,0.461538461538462,0,0,0.0169491525423729,0.93573264781491
"cg12823387",0.947368421052632,0.2,1,0.823529411764706,0.857142857142857,0.978494623655914,0.0281879194630872
"cg23004174",0.0769230769230769,1,1,1,0.818181818181818,0.961945031712474,0.0426309378806334
"cg01358756",0.578947368421053,0.266666666666667,0.315789473684211,0.576923076923077,0.583333333333333,0.927875243664717,0.0285714285714286
"cg15422005",0.0909090909090909,0.3,0.214285714285714,0.166666666666667,0.266666666666667,0.947791164658635,0.0597826086956522
"cg19172208",0.9375,0.4,0,0.75,0.875,0.98,0.167701863354037
"cg12553908",0.888888888888889,1,0,0.285714285714286,1,0.958435207823961,0.0271270036991369
"cg17329937",1,1,1,1,0.9,0.976967370441459,0.0161764705882353
"cg19160624",0,0.428571428571429,0.636363636363636,0.157894736842105,0.2,0.877470355731225,0.0130718954248366
"cg07345757",1,0.714285714285714,0.6,0.882352941176471,0.846153846153846,0.982494529540481,0.0305039787798408
"cg07608053",0.3125,1,0.947368421052632,0.909090909090909,1,0.970464135021097,0.0353982300884956
"cg20838429",1,0.833333333333333,1,1,1,0.975982532751092,0.0219478737997256
"cg10744200",0.928571428571429,1,1,0.416666666666667,0.9,0.0812854442344045,0.949801849405548
"cg25995889",0.636363636363636,0.777777777777778,0.25,0.631578947368421,0.75,0.896057347670251,0.0414333706606943
"cg24337225",1,1,0.727272727272727,0.95,0.666666666666667,0.980237154150198,0.046875
"cg20885309",1,0,0.833333333333333,0.769230769230769,0.875,0.974025974025974,0.0402684563758389
"cg00071360",0.545454545454545,0,0.1875,0.352941176470588,0.4,0.00849256900212314,0.945266272189349
"cg11639719",0.6,0.4,0.375,0.363636363636364,0.384615384615385,0.946987951807229,0.0158940397350993
"cg22156128",1,0.857142857142857,1,0.894736842105263,1,0.924302788844621,0.0149942329873126
"cg05411594",0.5,0.625,0,0.857142857142857,0.538461538461538,0.966507177033493,0.0354330708661417
"cg01942751",1,1,1,1,1,0.910505836575875,0.0160734787600459
"cg26937434",0.882352941176471,1,0.6875,0.740740740740741,1,0.95970695970696,0.0682382133995037
"cg16011033",0.785714285714286,0.222222222222222,0,0.692307692307692,1,0.908592321755027,0.0380952380952381
"cg19156170",0.9,0.571428571428571,0.6,0.523809523809524,0,0.967741935483871,0.0425531914893617
"cg16403049",0.916666666666667,1,0,0.333333333333333,1,0.95421686746988,0.0366748166259169
"cg04912925",0.833333333333333,0.916666666666667,0.6875,0.666666666666667,0.857142857142857,0.964200477326969,0.00911458333333333
"cg23771033",0.545454545454545,0.285714285714286,0.461538461538462,0.96,1,0.953252032520325,0.0508054522924411
"cg14625801",1,0.111111111111111,0.5,0.933333333333333,0.9,0.947895791583166,0.0223776223776224
"cg08513943",1,1,1,1,1,0.968421052631579,0.029023746701847
"cg19009679",0.777777777777778,0.888888888888889,0,0.3125,1,0.949771689497717,0.0472049689440994
"cg07770360",0.947368421052632,0.666666666666667,0.733333333333333,0.6875,0.75,0.985882352941176,0.0234604105571848
"cg15915364",0.952380952380952,0.111111111111111,0.0833333333333333,0.875,1,0.979338842975207,0.0891218872870249
"cg07569994",0.315789473684211,0,0.0769230769230769,0.411764705882353,0,0.951776649746193,0.027536231884058
"cg05421487",0.9375,1,0.888888888888889,0.96,0.857142857142857,0.97979797979798,0.0554785020804438
"cg16331452",0.961538461538462,0,0.818181818181818,1,0.777777777777778,0.92817679558011,0.0478905359179019
"cg21223380",1,0.5,0.933333333333333,0.954545454545455,1,0.962335216572505,0.0477453580901857
"cg11543957",0.647058823529412,0,0.25,0.4,1,0.948081264108352,0.0551378446115288
"cg25391724",1,0.384615384615385,0.333333333333333,0.916666666666667,1,0.952991452991453,0.0220385674931129
"cg24323823",1,0,0.928571428571429,0.8,0.8,0.960377358490566,0.0807833537331701
"cg26262644",0.923076923076923,0.9,0.888888888888889,0.789473684210526,0.8,0.93040293040293,0.0584862385321101
"cg16314304",1,1,1,0.947368421052632,1,0.986870897155361,0.0391304347826087
"cg16079414",0.857142857142857,0.9,0,0.944444444444444,1,0.962138084632517,0.0187319884726225
"cg09721047",1,0.142857142857143,0.833333333333333,1,0.9,0.988416988416988,0.0865102639296188
"cg21773210",1,0.636363636363636,0.571428571428571,0.80952380952381,0.714285714285714,0.961165048543689,0.0953984287317621
"cg15875137",0.111111111111111,0.333333333333333,0.857142857142857,0.538461538461538,0.916666666666667,0.911591355599214,0.0371794871794872
"cg15415783",0.428571428571429,1,0.875,0.571428571428571,0.333333333333333,0.899343544857768,0.0142118863049096
"cg12869217",1,0.5,0.7,0.909090909090909,1,0.968957871396896,0.0602564102564103
"cg16435459",0.958333333333333,0.285714285714286,1,1,1,0.948979591836735,0.0125523012552301
"cg06266994",1,0.8,0.941176470588235,0.8,1,0.936073059360731,0.119641076769691
"cg27041734",1,1,0.909090909090909,1,1,0.982832618025751,0.0669344042838019
"cg19428589",0.846153846153846,0.8,0,1,0.9,0.940265486725664,0.0154838709677419
"cg02411895",0.941176470588235,1,0.933333333333333,0.85,1,0.944329896907216,0.0260416666666667
"cg19734370",0.954545454545455,0.333333333333333,0.764705882352941,0.416666666666667,0.909090909090909,0.974736842105263,0.0605226960110041
"cg23835405",0.923076923076923,0.25,0.833333333333333,0.6,1,0.969767441860465,0.0112179487179487
"cg27121538",1,0,0.5,1,0.888888888888889,0.954648526077097,0.00802568218298555
"cg14490984",0.956521739130435,0.25,0.357142857142857,0.875,1,0.982889733840304,0.119440914866582
"cg19907380",0.857142857142857,0.6,0.454545454545455,0.05,0.307692307692308,0.928286852589641,0.0483660130718954
"cg04208077",1,1,0.857142857142857,1,1,0.975460122699387,0.05
"cg08329351",0.909090909090909,0.5,0.6,0.888888888888889,1,0.923694779116466,0.0262123197903014
"cg27569628",1,0.75,0.933333333333333,0.692307692307692,1,0.936416184971098,0.0506172839506173
"cg24769846",0.7,0,0,0.6,0.875,0.983682983682984,0.0814717477003942
"cg08771678",1,0.777777777777778,0.857142857142857,0.958333333333333,1,0.982869379014989,0.0674763832658569
"cg19587349",1,0,0,0.9375,0.666666666666667,0.96039603960396,0.0889987639060569
"cg17289037",1,0.833333333333333,0.888888888888889,1,1,0.969387755102041,0.0491132332878581
"cg16425428",0.307692307692308,0.909090909090909,0.882352941176471,0.0740740740740741,0,0.0450606585788562,0.87514450867052
"cg06699146",0.909090909090909,0.285714285714286,0.333333333333333,0.944444444444444,0.857142857142857,0.958637469586375,0.0075642965204236
"cg14024077",0.0666666666666667,0.833333333333333,0.842105263157895,0.5,0.823529411764706,0.98547215496368,0.0566801619433198
"cg22642710",1,0.8,1,0.956521739130435,1,0.951754385964912,0.0375302663438257
"cg23575319",0.421052631578947,0.6,0.4,0.611111111111111,0.7,0.965738758029979,0.0542986425339367
"cg23183922",0.9,0.4,0.727272727272727,0.636363636363636,0.611111111111111,0.847560975609756,0.0579847908745247
"cg14120436",0.958333333333333,0.6,0.125,0.91304347826087,0.916666666666667,0.974789915966387,0.0781637717121588
"cg02981639",0.625,0.166666666666667,1,0.454545454545455,0.888888888888889,0.941532258064516,0.0609597924773022
"cg11181843",0.933333333333333,1,0.888888888888889,0,0,0.969924812030075,0.0148026315789474
"cg19246018",1,0.818181818181818,1,1,0.888888888888889,0.916044776119403,0.0202156334231806
"cg16710437",1,0.727272727272727,1,0.961538461538462,1,0.958904109589041,0.0193103448275862
"cg14214402",0.928571428571429,0.428571428571429,0.2,1,1,0.0253807106598985,0.986138613861386
"cg25885329",1,1,1,1,1,0.993987975951904,0.102453102453102
"cg22909050",1,0.571428571428571,0.6,0.923076923076923,1,0.939914163090129,0.0140646976090014
"cg07264607",0.75,0.222222222222222,0,0.35,0.8,0.935543278084715,0.110112359550562
"cg26687912",1,0.833333333333333,0.6,1,0.933333333333333,0.970521541950113,0.0450819672131148
"cg02242989",0.9,1,0.933333333333333,0.363636363636364,0.916666666666667,0.985355648535565,0.101010101010101
"cg04668516",0.909090909090909,0.5,0.571428571428571,1,0.625,0.962264150943396,0.103404791929382
"cg22611523",1,0.928571428571429,0.888888888888889,1,1,0.985365853658537,0.0110410094637224
"cg17023341",0,0.909090909090909,0.833333333333333,0,0,0.933609958506224,0.0821744627054362
"cg17907128",1,0.857142857142857,1,0.6,0.333333333333333,0.0568181818181818,0.933333333333333
"cg22980079",0.642857142857143,1,0.909090909090909,0.5,0,0.932853717026379,0.0130434782608696
"cg02166513",0.625,0.571428571428571,0.769230769230769,0.428571428571429,0,0.895591647331787,0.0114942528735632
"cg10362985",1,1,0.923076923076923,0.833333333333333,0.818181818181818,0.914171656686627,0.0267175572519084
"cg04194876",0.928571428571429,0,0,0.761904761904762,0.9,0.958333333333333,0.0994962216624685
"cg21309264",1,0.875,1,0.947368421052632,1,0.979683972911964,0.0329341317365269
"cg07342559",0,0.571428571428571,0.25,0.125,0,0.936507936507937,0.0119453924914676
"cg10298313",0.958333333333333,1,1,1,1,0.969555035128806,0.0240793201133144
"cg27220979",1,0.916666666666667,0.923076923076923,0.95,1,0.924564796905222,0.0327455919395466
"cg10276116",1,1,0.846153846153846,1,1,0.941414141414141,0.0235640648011782
"cg13781718",1,1,1,0.92,1,0.977225672877847,0.0527086383601757
"cg07016511",1,0.714285714285714,1,1,1,0.988425925925926,0.0625
"cg06020529",1,1,1,0.923076923076923,1,0.916349809885932,0.0200860832137733
"cg02946675",1,0.9,0.933333333333333,1,1,0.958823529411765,0.0682110682110682
"cg15694704",0.823529411764706,1,0.909090909090909,0.95,1,0.977329974811083,0.0136363636363636
"cg14299157",0.909090909090909,1,1,0.727272727272727,1,0.970873786407767,0.0151975683890578
"cg01065198",0.956521739130435,0.9,1,1,1,0.977426636568849,0.0415430267062315
"cg08065344",0,0,0.3,0,0,0.0302325581395349,0.956117021276596
"cg19182986",0.866666666666667,0.7,0.785714285714286,0.888888888888889,1,0.920849420849421,0.0352480417754569
"cg15799080",0.947368421052632,1,1,1,0.846153846153846,0.88671875,0.0189189189189189
