"","Astro","Micro","Endo","Oligo","OPC","Inh","Exc"
"cg04566744",0.928571428571429,0.972972972972973,1,0.0654205607476635,1,0.981132075471698,0.980392156862745
"cg04341454",1,1,1,0.00934579439252336,0.466666666666667,1,0.981481481481482
"cg09270879",1,0.972222222222222,1,0.0194174757281553,0.421052631578947,0.955555555555556,0.971830985915493
"cg01286720",1,0.925925925925926,0.833333333333333,0.0102040816326531,0.928571428571429,0.955555555555556,0.924242424242424
"cg07078005",1,1,0.875,0.0116279069767442,1,0.973684210526316,1
"cg02858591",0.911764705882353,0.784090909090909,0.891891891891892,0.450402144772118,0.879310344827586,0.930894308943089,0.918238993710692
"cg15881027",0.935483870967742,1,0.96,0,0,0.955555555555556,0.982142857142857
"cg02021304",0.875,1,0.9,0.0280373831775701,0.95,0.974358974358974,0.978260869565217
"cg04647098",0.952380952380952,0.977272727272727,0.483870967741935,0,0.476190476190476,0.958333333333333,0.932432432432432
"cg02091207",0.96551724137931,0.896551724137931,0.823529411764706,0.0108695652173913,1,1,0.982758620689655
"cg02509040",0.923076923076923,0.922077922077922,0.8125,0.119266055045872,0.8125,0.961538461538462,0.990384615384615
"cg18224977",0.942857142857143,0.833333333333333,0.941176470588235,0,0.8125,1,0.984126984126984
"cg05302425",0.918918918918919,0.878048780487805,0.96,0.019047619047619,0.928571428571429,0.910714285714286,0.866666666666667
"cg19690711",0.939393939393939,0.972972972972973,0.769230769230769,0,0.0714285714285714,0.6875,0.987341772151899
"cg05833610",0.931818181818182,0.911764705882353,0.5,0.00980392156862745,0.727272727272727,1,1
"cg06646724",0.90625,1,0.904761904761905,0,1,0.979166666666667,0.786885245901639
"cg04180419",0.971428571428571,0.972222222222222,1,0.0128205128205128,0.888888888888889,0.962264150943396,1
"cg05478517",1,0.954545454545455,0.888888888888889,0.0113636363636364,0.8,0.972972972972973,0.985714285714286
"cg15134919",0.968253968253968,0.928571428571429,0.966666666666667,0.09,0.90625,0.936507936507937,0.403846153846154
"cg18192614",1,1,1,0.0149253731343284,1,1,1
"cg12225467",1,0.956521739130435,0.75,0.010752688172043,0.727272727272727,0.982758620689655,1
"cg27597037",1,0.911764705882353,1,0.0319148936170213,0.947368421052632,0.953488372093023,1
"cg23330845",0.966666666666667,1,1,0.0686274509803922,1,0.972972972972973,1
"cg03039929",0.976744186046512,0.977272727272727,0.863636363636364,0.0263157894736842,0.928571428571429,0.964285714285714,0.984848484848485
"cg11947084",0.882352941176471,0.947368421052632,1,0.0277777777777778,0.5,0.954545454545455,0.95
"cg05010277",1,0.941176470588235,1,0,0.6,0.882352941176471,0.958333333333333
"cg11811005",0.972972972972973,0.941176470588235,0.789473684210526,0.021978021978022,1,0.923076923076923,1
"cg09905360",0.978723404255319,1,1,0.0632911392405063,0.894736842105263,0.933333333333333,1
"cg11719784",0.795454545454545,1,0.95,0.018018018018018,0.7,0.941176470588235,0.958333333333333
"cg25950520",0.892857142857143,1,1,0.0408163265306122,1,1,1
"cg18327319",0.878787878787879,0.882352941176471,0.923076923076923,0.021978021978022,0.909090909090909,0.982758620689655,1
"cg17406386",0.925925925925926,1,0.857142857142857,0.0245901639344262,0.157894736842105,0.875,0.945205479452055
"cg19699519",1,0.96969696969697,1,0.0236220472440945,0,0.931034482758621,0.928571428571429
"cg06035333",1,1,1,0,1,1,0.897435897435897
"cg22218015",0.96875,0.972222222222222,1,0.0135135135135135,1,0.934782608695652,0.979591836734694
"cg04800443",0.909090909090909,0.972972972972973,1,0,0.0625,0.72972972972973,0.885714285714286
"cg10891943",0.933333333333333,0.971428571428571,0.823529411764706,0.0686274509803922,0.882352941176471,0.957446808510638,0.985074626865672
"cg18039138",1,0.955555555555556,0.952380952380952,0.0388349514563107,0.91304347826087,0.836734693877551,0.88135593220339
"cg16805931",0.870967741935484,0.952380952380952,0.875,0.0101010101010101,0.857142857142857,1,0.944444444444444
"cg17821645",1,0.941176470588235,0.666666666666667,0,0,0.930232558139535,1
"cg24011334",0.975,1,0.777777777777778,0.0686274509803922,0.470588235294118,0.981818181818182,0.984848484848485
"cg03687070",0.84,0.9375,0.888888888888889,0,0.125,1,0.924528301886792
"cg03306142",0.571428571428571,0.966666666666667,1,0,0.363636363636364,0.952380952380952,0.935483870967742
"cg04244286",0.977777777777778,0.891304347826087,0.941176470588235,0.153846153846154,0.964285714285714,0.962025316455696,0.987179487179487
"cg12511929",1,0.956521739130435,1,0,1,1,1
"cg24607977",0.846153846153846,1,0.866666666666667,0.0666666666666667,0.956521739130435,1,0.984126984126984
"cg02520399",0.971428571428571,1,1,0.051948051948052,0.8125,0.959183673469388,1
"cg09170341",1,1,0.944444444444444,0.0125,0.923076923076923,1,0.964285714285714
"cg24183574",0.973684210526316,1,1,0,0.6,0.970588235294118,1
"cg21937128",0.942857142857143,0.933333333333333,0.583333333333333,0,0.444444444444444,0.974358974358974,0.915254237288136
"cg07321497",1,0.966666666666667,1,0,0.923076923076923,0.947368421052632,0.980392156862745
"cg16114681",0.964285714285714,0.9375,0.833333333333333,0.0454545454545455,1,0.972222222222222,1
"cg06196597",0.96,0.941176470588235,0.823529411764706,0.047244094488189,0.933333333333333,0.916666666666667,0.929824561403509
"cg00762354",0.823529411764706,0.9375,0.941176470588235,0,0.888888888888889,0.96875,0.980769230769231
"cg27584647",0.815789473684211,1,1,0,0.333333333333333,0.911111111111111,0.969230769230769
"cg02345692",1,0.96969696969697,1,0.0108695652173913,0.416666666666667,1,0.981132075471698
"cg10574213",1,0.9,1,0.00884955752212389,0.6875,0.791666666666667,0.925
"cg27636962",1,0.869565217391304,0.933333333333333,0.0357142857142857,0.692307692307692,1,1
"cg06850315",0.952380952380952,1,0.894736842105263,0,0.6,1,0.971014492753623
"cg26475933",0.702380952380952,0.881578947368421,0.869565217391304,0.253676470588235,0.0731707317073171,0.913793103448276,0.976047904191617
"cg18922620",1,0.921052631578947,0.875,0,0.736842105263158,0.933333333333333,0.947368421052632
"cg03537215",0.95,0.80952380952381,0.692307692307692,0.00952380952380952,0.8,0.931034482758621,0.933333333333333
"cg05526455",0.977272727272727,1,0.451612903225806,0.00925925925925926,0.428571428571429,0.849056603773585,0.902777777777778
"cg13309510",1,1,1,0.1,1,0.972222222222222,0.942307692307692
"cg22432982",0.961538461538462,1,1,0.0543478260869565,0.833333333333333,1,1
"cg05958352",1,0.678571428571429,0.625,0.0108695652173913,1,0.961538461538462,0.923076923076923
"cg10984637",1,0.956521739130435,1,0.0217391304347826,0,1,1
"cg00659970",1,1,1,0.00961538461538462,0.6875,0.75609756097561,0.906976744186046
"cg11260107",1,1,0.692307692307692,0.0747663551401869,0.944444444444444,1,0.955555555555556
"cg18719834",0.935483870967742,1,1,0.121951219512195,0.777777777777778,1,0.957446808510638
"cg22627427",1,0.904761904761905,1,0.0434782608695652,1,1,0.973333333333333
"cg25921250",0.970588235294118,1,1,0.0526315789473684,0,0.952380952380952,0.984375
"cg01602345",1,1,1,0.0303030303030303,0.25,1,0.979591836734694
"cg20299802",0.945945945945946,0.9375,0.75,0.0660377358490566,1,0.906976744186046,1
"cg02815014",0.96,0.964285714285714,0.916666666666667,0,0.363636363636364,1,0.98
"cg24782584",0.974358974358974,1,1,0.00900900900900901,0.0769230769230769,0.763157894736842,0.91044776119403
"cg16557172",0.888888888888889,1,0.909090909090909,0,0.9,0.931034482758621,1
"cg13607082",1,0.909090909090909,1,0.0144927536231884,1,1,0.967213114754098
"cg06831279",1,0.942857142857143,0.833333333333333,0.149606299212598,0.947368421052632,0.977777777777778,0.933333333333333
"cg01071314",0.964285714285714,0.928571428571429,0.769230769230769,0,0.133333333333333,1,1
"cg24588527",0.96551724137931,0.566666666666667,0.875,0.0566037735849057,1,1,0.956521739130435
"cg23352491",0.911764705882353,0.826086956521739,0.8,0.0111111111111111,0.833333333333333,1,0.978260869565217
"cg24599859",0.575757575757576,1,0.583333333333333,0.0166666666666667,0.235294117647059,0.956521739130435,1
"cg01955214",0.978260869565217,0.96969696969697,1,0,1,0.912280701754386,1
"cg16213219",0.944444444444444,0.909090909090909,1,0.0232558139534884,0.833333333333333,0.947368421052632,1
"cg14711810",1,0.928571428571429,0.941176470588235,0.0714285714285714,1,0.979591836734694,1
"cg14628911",1,0.970588235294118,1,0.0111111111111111,0,1,0.978260869565217
"cg05580588",0.947368421052632,0.944444444444444,1,0.00900900900900901,0.19047619047619,1,0.754385964912281
"cg09380594",1,1,1,0.941176470588235,0,0.736842105263158,0.957142857142857
"cg14399183",0,0,0,0.0298507462686567,0.95,0.0857142857142857,0.162162162162162
"cg01638636",1,1,1,0.803571428571429,0,0.979166666666667,1
"cg00259097",0.904761904761905,0.971428571428571,0.888888888888889,0.945454545454545,0.192307692307692,0.926829268292683,1
"cg27371140",0.0256410256410256,0,0,0.128571428571429,1,0.175,0.342105263157895
"cg16653703",1,0.92,1,0.684931506849315,0.0384615384615385,0.843137254901961,0.872727272727273
"cg17216155",0.897435897435897,0.980392156862745,0.933333333333333,0.9,0.0526315789473684,0.957446808510638,0.902777777777778
"cg15315903",0.878048780487805,1,1,0.848484848484849,0,0.952380952380952,1
"cg00663986",0.914285714285714,0.925,0.722222222222222,0.813333333333333,0.0416666666666667,0.770833333333333,0.942857142857143
"cg24083702",0.92,0.96551724137931,0.8,0.467741935483871,0,0.973684210526316,1
"cg06564069",1,0.971428571428571,0.6,0.831578947368421,0,0.95,1
"cg25541078",0.928571428571429,1,1,0.730769230769231,0,0.967741935483871,1
"cg18181145",0.65625,1,0.866666666666667,0.876923076923077,0.0476190476190476,0.96875,1
"cg04276058",0.954545454545455,0.80952380952381,0.842105263157895,0.823076923076923,0.037037037037037,0.511111111111111,0.911764705882353
"cg24951235",1,0.970588235294118,0.8,0.847457627118644,0,1,0.912280701754386
"cg08929133",0.80952380952381,0.793103448275862,1,0.325,0,0.981132075471698,0.966101694915254
"cg01775573",0.972972972972973,0.869565217391304,0.928571428571429,0.390625,0,0.85,0.976744186046512
"cg15623425",0.970588235294118,0.942857142857143,1,0.707865168539326,0,0.957446808510638,0.977272727272727
"cg11064418",0,0.04,0,0.0483870967741935,0.933333333333333,0.15,0
"cg01053354",1,1,1,0.796296296296296,0,0.976190476190476,1
"cg21238426",0.974358974358974,0.9375,0.2,0.232142857142857,0,1,0.977777777777778
"cg15532942",0.909090909090909,0.933333333333333,0.8,0.822222222222222,0,1,0.87037037037037
"cg13455842",0.961538461538462,0.923076923076923,0.727272727272727,0.907407407407407,0.0625,0.972972972972973,0.96875
"cg24978373",0.944444444444444,1,1,0.916666666666667,0,1,0.918918918918919
"cg14964065",0.942857142857143,1,1,0.671875,0.0526315789473684,0.953488372093023,0.967213114754098
"cg24051202",0.902439024390244,0.75,0.615384615384615,0.949152542372881,0,0.813953488372093,0.951219512195122
"cg21425003",0.7,0.96875,1,0.793103448275862,0,0.957446808510638,0.847457627118644
"cg02298472",0.942857142857143,0.870967741935484,0.714285714285714,0.659574468085106,0,0.933333333333333,0.880952380952381
"cg00424152",0.925925925925926,0.909090909090909,0.928571428571429,0.872093023255814,0,0.869565217391304,0.9
"cg17742418",0.757575757575758,1,0.181818181818182,0.339622641509434,0.0333333333333333,0.870967741935484,0.96875
"cg10186039",0.85,0.947368421052632,0.875,0.870967741935484,0.0588235294117647,0.967741935483871,0.974358974358974
"cg12179635",1,1,1,0.918032786885246,0,0.966666666666667,0.9375
"cg01871816",1,1,1,0.924731182795699,0.235294117647059,1,1
"cg07232003",0.91304347826087,0.947368421052632,0.555555555555556,0.527272727272727,0,1,1
"cg14170573",0.777777777777778,0.956521739130435,0.857142857142857,0.631578947368421,0.0869565217391304,0.955555555555556,0.914285714285714
"cg25152942",0.851851851851852,1,0.538461538461538,0.288135593220339,0,1,0.964285714285714
"cg13545732",0.631578947368421,0.941176470588235,0.909090909090909,0.88135593220339,0,0.933333333333333,1
"cg06043512",0.733333333333333,0.961538461538462,0.875,0.5,0.0434782608695652,0.957446808510638,1
"cg16060620",1,1,1,0.895833333333333,0.125,0.92,0.955555555555556
"cg01150411",0,1,0.7,0.801980198019802,0,1,0.986111111111111
"cg09207613",0,0.928571428571429,0.625,0.901234567901235,0,0.976190476190476,0.978260869565217
"cg00146805",0.941176470588235,0.954545454545455,0.909090909090909,0.672727272727273,0,0.979166666666667,0.921052631578947
"cg20546699",0.958333333333333,0.96,1,0.88,0.125,0.966666666666667,0.96551724137931
"cg07879706",1,1,0.833333333333333,0.212121212121212,0,0.872340425531915,0.982456140350877
"cg02035733",0.321428571428571,0.903225806451613,0.375,0.1875,0,0.984375,0.984848484848485
"cg25308803",0,0,0.0909090909090909,0.333333333333333,0.944444444444444,0.0512820512820513,0
"cg02865449",0.976190476190476,0.75,0.545454545454545,0.836065573770492,0.0555555555555556,0.914285714285714,0.929824561403509
"cg02426972",0.96969696969697,0.941176470588235,1,0.755102040816326,0.111111111111111,0.906976744186046,0.642857142857143
"cg13567156",0.878787878787879,0.9375,1,0.843137254901961,0.0588235294117647,0.68,0.979591836734694
"cg05903760",0.933333333333333,1,1,0.872340425531915,0,0.96875,0.980392156862745
"cg21322120",0.833333333333333,1,0.928571428571429,0.958333333333333,0.1875,0.952380952380952,1
"cg09388920",0.0212765957446809,0.975609756097561,0.631578947368421,0.846153846153846,0,0.928571428571429,1
"cg16993876",0.941176470588235,1,0.941176470588235,0.788461538461538,0.166666666666667,0.975,0.982456140350877
"cg08789612",0.853658536585366,0.96875,0.866666666666667,0.147058823529412,0,0.896551724137931,0.945945945945946
"cg00543684",0.967741935483871,0.9375,0.75,0.985074626865672,0.238095238095238,0.923076923076923,0.913793103448276
"cg00790906",0.9375,0.967741935483871,1,0.804347826086957,0.166666666666667,0.956521739130435,0.984375
"cg24656207",0.848484848484849,0.933333333333333,0.857142857142857,0.470588235294118,0,0.982456140350877,0.951612903225806
"cg22474612",1,0.96,1,0.978260869565217,0.1,1,0.979166666666667
"cg16062733",1,0.875,1,0.543859649122807,0.0526315789473684,0.971428571428571,1
"cg23637152",0.903225806451613,0.938461538461538,0.923076923076923,0.206896551724138,0.0666666666666667,0.925925925925926,0.958762886597938
"cg12398117",0.888888888888889,1,0.923076923076923,0.963636363636364,0.0909090909090909,1,1
"cg18025275",0.5,1,0.2,0.82,0,1,0.926829268292683
"cg08875089",1,0.821428571428571,1,0.763157894736842,0,1,1
"cg03574323",0.0526315789473684,0.956521739130435,0.916666666666667,0.842105263157895,0.0454545454545455,1,1
"cg16701523",1,1,1,0.661016949152542,0,1,0.808823529411765
"cg11116396",0.916666666666667,0.793103448275862,0.909090909090909,0.611111111111111,0,0.948717948717949,0.925925925925926
"cg01052941",0.652173913043478,0.766666666666667,1,0.510416666666667,0.0769230769230769,0.977777777777778,0.986842105263158
"cg11095099",0.928571428571429,1,0.933333333333333,0.92,0.2,1,0.953488372093023
"cg19486804",0.894736842105263,0.954545454545455,0.666666666666667,0.692307692307692,0,1,0.944444444444444
"cg10959591",0.977777777777778,0.911764705882353,1,0.528301886792453,0,0.970588235294118,0.978260869565217
"cg17351327",0.846153846153846,0.909090909090909,0.933333333333333,0.0454545454545455,0,0.923076923076923,0.901408450704225
"cg22472360",0.928571428571429,1,0.923076923076923,0.907407407407407,0,0.739130434782609,0.638297872340426
"cg18315380",0.928571428571429,0.833333333333333,0.5,0.75,0.0588235294117647,0.897435897435897,1
"cg18110349",0.857142857142857,0.88,1,0.872727272727273,0,0.863636363636364,0.961538461538462
"cg12193817",0.875,0.92,0.769230769230769,0.131147540983607,0,0.925,0.913793103448276
"cg25750745",0.642857142857143,0.973684210526316,0.923076923076923,0.716981132075472,0,1,0.981132075471698
"cg23882131",0.958333333333333,0.736842105263158,0.5,0.41025641025641,0,0.970588235294118,0.96
"cg17829533",0.842105263157895,1,0.9375,0.814814814814815,0.125,0.96875,0.96078431372549
"cg04133293",1,1,0.916666666666667,0.955223880597015,0.285714285714286,1,1
"cg00163472",0.638888888888889,0.933333333333333,0.777777777777778,0.870967741935484,0.0625,0.954545454545455,0.981481481481482
"cg20336472",1,0.958333333333333,1,0.909090909090909,0.0833333333333333,0.966666666666667,0.936170212765957
"cg11055398",1,1,0.727272727272727,0.589473684210526,0,0.95,1
"cg00818853",0,0.0869565217391304,0,0.130434782608696,1,0.121212121212121,0.240740740740741
"cg12661477",0.92,1,0.9,0.816326530612245,0.0526315789473684,0.65625,0.846153846153846
"cg07596394",1,1,1,0.857142857142857,0.0833333333333333,1,0.979166666666667
"cg20678385",0,0.925925925925926,0.833333333333333,0.523809523809524,0,1,1
"cg10028175",0.724137931034483,1,1,0,0,1,0.967213114754098
"cg05100432",0.9375,0.814814814814815,1,0.642857142857143,0,0.96969696969697,0.288135593220339
"cg20879351",0.771428571428571,0.9,0.923076923076923,0.614285714285714,0,0.973684210526316,0.961538461538462
"cg26574247",0.973684210526316,1,0.846153846153846,0.764705882352941,0,1,0.980392156862745
"cg14939096",1,1,0.888888888888889,0.911764705882353,0,1,1
"cg12076772",0.9375,1,0.916666666666667,0.347826086956522,0,1,0.981818181818182
"cg06146973",0.866666666666667,0.967741935483871,0.416666666666667,0.846153846153846,0.0666666666666667,0.945945945945946,1
"cg08414403",0.793103448275862,0.939393939393939,0.583333333333333,0.9,0,0.948717948717949,0.945945945945946
"cg17757808",0.583333333333333,0.933333333333333,1,0.677966101694915,0.0526315789473684,1,0.955555555555556
"cg06593940",1,0.931034482758621,0.818181818181818,0.229166666666667,0,0.782608695652174,0.95
"cg12997635",0.428571428571429,1,1,0.347826086956522,0,0.953488372093023,0.905660377358491
"cg06695980",0.0869565217391304,1,0.714285714285714,0.892307692307692,0,0.962962962962963,0.956521739130435
"cg18106925",0,0.0309278350515464,0.0277777777777778,0.0286885245901639,0.0294117647058824,0.770992366412214,0.226744186046512
"cg16508883",0.032258064516129,0.0173913043478261,0,0.0033112582781457,0,0.58974358974359,0.246268656716418
"cg04165291",0.1,0.0434782608695652,0.1,0.0491803278688525,0.133333333333333,0.962264150943396,0.15625
"cg10037049",0,0,0.636363636363636,0.0416666666666667,0.266666666666667,1,0.0327868852459016
"cg19493034",0,0.492307692307692,0.2,0.010989010989011,0.0769230769230769,0.808510638297872,0.194444444444444
"cg02149169",0.0508474576271186,0.0194174757281553,0.395348837209302,0.149425287356322,0.173076923076923,0.773006134969325,0.566820276497696
"cg03940848",0.0277777777777778,0.0277777777777778,0,0.0704225352112676,0,0.979591836734694,0.12962962962963
"cg00336593",0.0476190476190476,0.03125,0.111111111111111,0.0224719101123595,0.0769230769230769,1,0.277777777777778
"cg15422005",0.027027027027027,0.0961538461538462,0.315789473684211,0.0735294117647059,0,0.977272727272727,0.025974025974026
"cg04440182",0.931034482758621,0.458333333333333,0.833333333333333,0.953488372093023,1,0,0.949152542372881
"cg06691250",0,0,0,0.0172413793103448,0,0.862745098039216,0.0816326530612245
"cg20935165",0.0384615384615385,0,0,0.032967032967033,0.0833333333333333,1,0.0652173913043478
"cg09272818",0.95,0.967741935483871,1,1,1,0.0434782608695652,0.875
"cg11843516",0.194444444444444,0.126760563380282,0.333333333333333,0.080952380952381,0.206896551724138,0.836538461538462,0.386503067484663
"cg06617876",0.0227272727272727,0.459459459459459,0.0555555555555556,0.012987012987013,0,0.851351351351351,0.129032258064516
"cg04947907",0.0294117647058824,0,0.125,0,0,0.916666666666667,0.136363636363636
"cg00740822",0.233333333333333,0.0384615384615385,0.111111111111111,0.0461538461538462,0.142857142857143,0.87719298245614,0
"cg22699193",0,0,0,0.136363636363636,0.166666666666667,0.957446808510638,0.131147540983607
"cg12534424",0,0,0,0.115384615384615,0,0.910714285714286,0.162162162162162
"cg03654166",0.91304347826087,0.954545454545455,1,0.962962962962963,1,0.0263157894736842,0.952380952380952
"cg09093955",0.13953488372093,0.84375,0.318181818181818,0,0,0.96551724137931,0.0571428571428571
"cg05963821",0,0,0,0,0.0526315789473684,0.842105263157895,0
"cg09657982",0,0,0.0625,0.0327868852459016,0.19047619047619,0.954545454545455,0.161290322580645
"cg06692744",0.0217391304347826,0,0.0625,0.0476190476190476,0.0714285714285714,0.982456140350877,0.522388059701492
"cg07140325",0,0.0555555555555556,0.0714285714285714,0,0,0.891304347826087,0.12
"cg12616615",0,0,0,0.188405797101449,0.166666666666667,0.976190476190476,0.0677966101694915
"cg14200725",0,0,0,0.0166666666666667,0.0555555555555556,0.939393939393939,0.0625
"cg16371864",0,0,0.0588235294117647,0,0,0.891891891891892,0.06
"cg26427115",0,0.147058823529412,0,0.0123456790123457,0,1,0.0576923076923077
"cg20217465",0,0.0303030303030303,0.384615384615385,0.0176991150442478,0,0.882352941176471,0.254237288135593
"cg00166203",0.0227272727272727,0,0,0,0,0.767441860465116,0.0144927536231884
"cg23004960",0,0.12,0.153846153846154,0.0769230769230769,0.130434782608696,0.901960784313726,0.109090909090909
"cg04771042",0,0,0.833333333333333,0.0135135135135135,0,0.962264150943396,0.431372549019608
"cg08344844",0,0,0.0769230769230769,0.0222222222222222,0.0666666666666667,0.886363636363636,0.12280701754386
"cg03836261",0.0263157894736842,0,0,0.0363636363636364,0,0.78,0.0444444444444444
"cg15046740",0.285714285714286,0.0344827586206897,0,0.0169491525423729,0.117647058823529,0.942307692307692,0.218181818181818
"cg17179881",0.0606060606060606,0.185185185185185,0.105263157894737,0.0847457627118644,0.0588235294117647,0.950819672131147,0.358208955223881
"cg02153855",0,0,0.4,0,0.0833333333333333,0.894736842105263,0
"cg20793623",1,1,1,1,1,0.032258064516129,0.947368421052632
"cg18420188",0,0.264705882352941,0.2,0.00884955752212389,0,0.82,0.03125
"cg04651042",0.0181818181818182,0.0232558139534884,0,0.0147058823529412,0,0.849056603773585,0.305084745762712
"cg16750903",0,0.0625,0,0,0.25,0.947368421052632,0.119047619047619
"cg09594069",0,0,0,0,0,0.886363636363636,0.22
"cg03200166",0,0.0526315789473684,0.0833333333333333,0.0144927536231884,0.0555555555555556,0.837837837837838,0
"cg03957671",1,0.69047619047619,0.777777777777778,1,0.833333333333333,0.0454545454545455,1
"cg20469837",0,0.0714285714285714,0.117647058823529,0,0.0588235294117647,0.977272727272727,0.58695652173913
"cg26970173",0,0.435897435897436,0.272727272727273,0.0961538461538462,0,0.935483870967742,0.169014084507042
"cg10142436",0.027027027027027,0.0344827586206897,0.7,0,0,0.970588235294118,0.0491803278688525
"cg05864868",0,0,0,0,0,0.976190476190476,0.305882352941176
"cg04793527",0.0333333333333333,1,0.2,0.018018018018018,0.0588235294117647,0.945454545454545,0.142857142857143
"cg02483661",0,0.0416666666666667,0,0.186440677966102,0,1,0.2
"cg08403885",0.0196078431372549,0.0487804878048781,0.217391304347826,0.00833333333333333,0,0.772727272727273,0.278481012658228
"cg18717423",0,0,0.333333333333333,0.152173913043478,0,0.92156862745098,0.193548387096774
"cg18963953",0,0.142857142857143,0.375,0.0192307692307692,0,1,0.134615384615385
"cg09692695",0.121951219512195,0.0476190476190476,0.2,0.0305343511450382,0,0.981132075471698,0.753623188405797
"cg07439373",0,0,0.0909090909090909,0.0153846153846154,0,1,0.274509803921569
"cg16260424",0,0.131868131868132,0,0.0530612244897959,0,0.555555555555556,0.094017094017094
"cg11750851",0,0.147058823529412,0,0.00862068965517241,0.0909090909090909,0.975609756097561,0.457627118644068
"cg00938147",0.948717948717949,0.904761904761905,0.666666666666667,0.952380952380952,1,0.130434782608696,0.938775510204082
"cg10253929",0.0666666666666667,0,0,0,0.0909090909090909,1,0.204545454545455
"cg04307107",0.0512820512820513,0.1875,0.1875,0.0285714285714286,0,0.872727272727273,0.211267605633803
"cg13096007",0,0,0,0.0666666666666667,0,0.977272727272727,0.377358490566038
"cg00644814",0.0512820512820513,0.032258064516129,0.235294117647059,0.1,0.2,1,0.285714285714286
"cg03714619",0,0,0,0.00943396226415094,0.0909090909090909,0.777777777777778,0.0333333333333333
"cg24685998",0,0,0,0.0588235294117647,0.6,0.928571428571429,0.15
"cg11668419",0.0204081632653061,0.708333333333333,0.7,0,0.111111111111111,0.931034482758621,0.0588235294117647
"cg15296767",0.032258064516129,0,0,0,0,0.692307692307692,0.0476190476190476
"cg05587756",0,0,0,0.024390243902439,0,0.642857142857143,0.140625
"cg25104133",0,0,0.0909090909090909,0.00961538461538462,0,0.697674418604651,0.028169014084507
"cg20525088",0,0.0285714285714286,0,0.491525423728814,0.4,0.96078431372549,0.0617283950617284
"cg03952988",0,0,0,0.0192307692307692,0,0.851063829787234,0.181818181818182
"cg19809791",0.0595238095238095,0.0491803278688525,0,0.0210526315789474,0,0.572815533980582,0.2
"cg22488717",0,0.333333333333333,0.166666666666667,0.0769230769230769,0.333333333333333,0.973684210526316,0.0701754385964912
"cg15524063",0,0,0,0.0229885057471264,0.166666666666667,0.805555555555556,0.0196078431372549
"cg01845091",0.05,0.0256410256410256,0.142857142857143,0.0344827586206897,0.176470588235294,0.891304347826087,0.1875
"cg11013714",1,0.967741935483871,0.9,0.948275862068966,1,0.05,0.351851851851852
"cg01481503",0.121951219512195,0,0.647058823529412,0.0117647058823529,0.0833333333333333,0.906976744186046,0.12
"cg17510003",0.0967741935483871,0,0,0.0161290322580645,0,0.883720930232558,0.188405797101449
"cg12412840",0.125,0.0227272727272727,0,0.0101010101010101,0,0.88,0.490196078431373
"cg07890839",0,0.0357142857142857,0,0.173913043478261,0,0.880952380952381,0.0476190476190476
"cg05208572",0.494252873563218,0.26984126984127,0.28125,0.0673575129533679,0.105263157894737,0.870967741935484,0.467105263157895
"cg08083757",1,0.945945945945946,1,0.838709677419355,0.545454545454545,0.0175438596491228,0.515151515151515
"cg14202679",0,0.0277777777777778,0.12,0.0384615384615385,0,0.906976744186046,0.262295081967213
"cg00556100",0.0256410256410256,0.285714285714286,0.266666666666667,0,0,0.864864864864865,0.0163934426229508
"cg15391182",0.964285714285714,1,1,0.977777777777778,1,0.25531914893617,0.963636363636364
"cg03669698",0,0.0416666666666667,0.545454545454545,0.0161290322580645,0,0.808510638297872,0.0666666666666667
"cg23752000",0.16,0.111111111111111,0.0833333333333333,0.0784313725490196,0,0.833333333333333,0.0597014925373134
"cg13311402",0.15625,0,0.666666666666667,0,0,0.954545454545455,0.282608695652174
"cg03398383",0.935483870967742,0.88,1,0.988372093023256,0.952380952380952,0.270833333333333,1
"cg06638827",0,0,0,0.02,0.0588235294117647,0.790697674418605,0.0701754385964912
"cg15488513",1,0.9,1,0.982758620689655,1,0.153846153846154,0.921875
"cg25316901",0,0.0714285714285714,0.473684210526316,0,0,0.98,0.869565217391304
"cg18943588",0.0344827586206897,0,0,0.0232558139534884,0,0.840909090909091,0.0975609756097561
"cg15308067",0.979166666666667,0.925,0.947368421052632,0.934210526315789,0.846153846153846,0.0886075949367089,0.32258064516129
"cg03438782",0,0,0.157894736842105,0,0.0833333333333333,0.76,0.147540983606557
"cg02305961",0.0232558139534884,0.0487804878048781,0,0.0135135135135135,0.1,0.711111111111111,0
"cg06869292",0,0.0606060606060606,0.0714285714285714,0.0102040816326531,0,0.854166666666667,0.313725490196078
"cg05776704",0.0454545454545455,0.0454545454545455,0,0.0888888888888889,0.333333333333333,0.96875,0.0227272727272727
"cg11839863",0,0.32258064516129,0,0.0377358490566038,0,0.955555555555556,0.258064516129032
"cg02232704",0,0.0294117647058824,0,0.0357142857142857,0.166666666666667,0.96551724137931,0.0697674418604651
"cg22808086",0.981818181818182,0.784090909090909,0.52,0.947916666666667,1,1,0.0756302521008403
"cg23131680",1,1,1,1,0.916666666666667,1,0.0238095238095238
"cg18727072",0.978723404255319,0.972972972972973,1,1,1,0.955555555555556,0.0149253731343284
"cg09757003",0.982142857142857,1,1,1,1,0.765957446808511,0.0319148936170213
"cg16415815",0.971428571428571,0.966666666666667,1,1,1,0.972222222222222,0.0657894736842105
"cg22642710",1,0.864864864864865,0.916666666666667,0.991071428571429,1,1,0.0153846153846154
